,Tweets,len,ID,Date,Source,Likes,RTs,User Location,Geo,Coordinates
442,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064197846805692416,2018-11-18 16:45:13,Twitter for Android,0,599,"São Paulo, Brasil",,
443,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064197791600259072,2018-11-18 16:45:00,Twitter Lite,0,599,,,
444,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064197590298882048,2018-11-18 16:44:12,Twitter for Android,0,599,"Curitiba, Brasil",,
445,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064197534208409600,2018-11-18 16:43:58,Twitter for iPhone,0,599,Rio de Janeiro,,
446,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064197426825826304,2018-11-18 16:43:33,Twitter for Android,0,599,Mossoró-RN,,
447,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064197399554478080,2018-11-18 16:43:26,Twitter for Android,0,599,,,
448,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064197347700342788,2018-11-18 16:43:14,Twitter for Android,0,599,,,
449,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064197300162125824,2018-11-18 16:43:02,Twitter for iPhone,0,599,Brasil,,
450,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064197261817798658,2018-11-18 16:42:53,Twitter for Android,0,600,"São Leopoldo, Brasil",,
451,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064197172382654470,2018-11-18 16:42:32,Twitter for iPhone,0,600,Brasil,,
452,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064197158096830464,2018-11-18 16:42:28,Twitter for Android,0,600,,,
453,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064197005805871105,2018-11-18 16:41:52,Twitter Web Client,0,600,"Curitiba, Brazil",,
454,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064196992962871298,2018-11-18 16:41:49,Twitter for Android,0,600,"São Paulo, Brasil",,
455,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064196954526228480,2018-11-18 16:41:40,Twitter for Android,0,600,Brasil,,
456,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064196905662627840,2018-11-18 16:41:28,Twitter for Android,0,600,"Teresina, Brasil",,
457,Coisas que já caíram desde que Bolsonaro eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram: - os depósitos da vaquinha do @Haddad_Fernando e do @spartakusvlog,281,1064196738850988037,2018-11-18 16:40:49,Twitter for Android,0,0,"Vilar dos Teles, São João de M",,
458,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064196582638268419,2018-11-18 16:40:11,Twitter for Android,0,600,,,
459,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064196482239262721,2018-11-18 16:39:47,Twitter Web Client,0,600,Brasil,,
460,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064196408666935298,2018-11-18 16:39:30,Twitter for Android,0,600,"Cabo Frio, Brasil",,
461,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064196387410272263,2018-11-18 16:39:25,Twitter for Android,0,600,,,
462,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064196029308944385,2018-11-18 16:37:59,Twitter for Android,0,600,"Vitória, Brasil",,
463,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064196022384160769,2018-11-18 16:37:58,Twitter for iPhone,0,600,"São Paulo, Brasil",,
464,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064195904377368579,2018-11-18 16:37:30,Twitter for iPhone,0,600,,,
465,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064195768683237381,2018-11-18 16:36:57,Twitter for Android,0,600,,,
466,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064195739818106881,2018-11-18 16:36:50,Twitter Lite,0,600,,,
467,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064195718406127618,2018-11-18 16:36:45,Twitter Web Client,0,600,,,
468,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064195610486677505,2018-11-18 16:36:19,Twitter for iPhone,0,600,Rio de Janeiro,,
469,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064195580656840705,2018-11-18 16:36:12,Twitter Web Client,0,600,"Criciúma, Brasil",,
470,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064195419142537216,2018-11-18 16:35:34,Twitter Lite,0,600,Curitiba  PR - Brasil,,
471,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064195403124486144,2018-11-18 16:35:30,Twitter for Android,0,600,no GAB🐸,,
472,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064195380924088324,2018-11-18 16:35:25,Twitter Lite,0,600,,,
473,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064195374833909762,2018-11-18 16:35:23,Twitter for Android,0,600,Sidrolândia-MS,,
474,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064195356869779456,2018-11-18 16:35:19,Twitter for Android,0,600,Rio de Janeiro,,
475,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064195355410132992,2018-11-18 16:35:19,Twitter for Android,0,600,"Belo Horizonte, Minas Gerais",,
476,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064195237416001536,2018-11-18 16:34:51,Twitter Web Client,0,600,,,
477,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064195192977321989,2018-11-18 16:34:40,Twitter for Android,0,600,Rio de janeiro,,
478,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064195160395972608,2018-11-18 16:34:32,Twitter for Android,0,600,Japão,,
479,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064195118486470656,2018-11-18 16:34:22,Twitter for iPhone,0,600,,,
480,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064195067148206080,2018-11-18 16:34:10,Twitter for Android,0,601,,,
481,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064194996222472193,2018-11-18 16:33:53,Twitter for Android,0,601,"Guarulhos, Brasil",,
482,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064194991432572928,2018-11-18 16:33:52,Twitter Web Client,0,601,"Espírito Santo, Brasil",,
483,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064194921001828352,2018-11-18 16:33:35,Twitter for Android,0,601,Fortaleza,,
484,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064194916430094336,2018-11-18 16:33:34,Twitter for Android,0,601,Brasil,,
